Local time,Open,High,Low,Close,Volume
25.02.2012 17:00:00.000 GMT-0500,1.06938,1.06938,1.06938,1.06938,0
26.02.2012 17:00:00.000 GMT-0500,1.07042,1.07838,1.06499,1.07575,184844.5004
27.02.2012 17:00:00.000 GMT-0500,1.07576,1.07869,1.07290,1.07660,172885.37980000002
28.02.2012 17:00:00.000 GMT-0500,1.07661,1.08550,1.07153,1.07308,206255.20839999997
29.02.2012 17:00:00.000 GMT-0500,1.07308,1.08118,1.07244,1.08091,196270.31079999998
01.03.2012 17:00:00.000 GMT-0500,1.08086,1.08163,1.07267,1.07310,160668.62890000004
02.03.2012 17:00:00.000 GMT-0500,1.07310,1.07310,1.07310,1.07310,0
03.03.2012 17:00:00.000 GMT-0500,1.07310,1.07310,1.07310,1.07310,0
04.03.2012 17:00:00.000 GMT-0500,1.07396,1.07431,1.06559,1.06698,163896.38950000002
05.03.2012 17:00:00.000 GMT-0500,1.06698,1.06909,1.05248,1.05529,207472.80859999996
06.03.2012 17:00:00.000 GMT-0500,1.05521,1.05930,1.05089,1.05812,179422.74930000002
07.03.2012 17:00:00.000 GMT-0500,1.05812,1.06693,1.05366,1.06402,179430.24750000006
08.03.2012 17:00:00.000 GMT-0500,1.06400,1.06632,1.05638,1.05747,164724.23069999996
09.03.2012 17:00:00.000 GMT-0500,1.05747,1.05747,1.05747,1.05747,0
10.03.2012 17:00:00.000 GMT-0500,1.05747,1.05747,1.05747,1.05747,0
11.03.2012 16:00:00.000 GMT-0500,1.05568,1.05751,1.04733,1.05148,154117.54119999998
12.03.2012 16:00:00.000 GMT-0500,1.05148,1.05607,1.04850,1.05523,173378.30109999998
13.03.2012 16:00:00.000 GMT-0500,1.05523,1.05556,1.04275,1.04513,174744.78660000002
14.03.2012 16:00:00.000 GMT-0500,1.04513,1.05540,1.04228,1.05234,184103.949
15.03.2012 16:00:00.000 GMT-0500,1.05240,1.05973,1.05088,1.05882,149825.4354
16.03.2012 16:00:00.000 GMT-0500,1.05882,1.05882,1.05882,1.05882,0
17.03.2012 16:00:00.000 GMT-0500,1.05882,1.05882,1.05882,1.05882,0
18.03.2012 16:00:00.000 GMT-0500,1.05903,1.06367,1.05575,1.06066,152262.87050000002
19.03.2012 16:00:00.000 GMT-0500,1.06063,1.06247,1.04571,1.04781,174868.6649
20.03.2012 16:00:00.000 GMT-0500,1.04782,1.05268,1.04210,1.04571,178040.4797
21.03.2012 16:00:00.000 GMT-0500,1.04571,1.04832,1.03361,1.03862,197718.50079999998
22.03.2012 16:00:00.000 GMT-0500,1.03859,1.04819,1.03716,1.04642,168865.42900000003
23.03.2012 16:00:00.000 GMT-0500,1.04642,1.04642,1.04642,1.04642,0
24.03.2012 16:00:00.000 GMT-0500,1.04642,1.04642,1.04642,1.04642,0
25.03.2012 16:00:00.000 GMT-0500,1.04621,1.05451,1.04263,1.05322,165783.75969999997
26.03.2012 16:00:00.000 GMT-0500,1.05322,1.05575,1.04518,1.04593,161544.8758
27.03.2012 16:00:00.000 GMT-0500,1.04592,1.04631,1.03555,1.03879,192947.0195
28.03.2012 16:00:00.000 GMT-0500,1.03879,1.04042,1.03043,1.03816,198111.46800000002
29.03.2012 16:00:00.000 GMT-0500,1.03816,1.04150,1.03448,1.03463,169742.1858
30.03.2012 16:00:00.000 GMT-0500,1.03463,1.03463,1.03463,1.03463,0
31.03.2012 16:00:00.000 GMT-0500,1.03463,1.03463,1.03419,1.03419,0
01.04.2012 16:00:00.000 GMT-0500,1.04480,1.04525,1.03660,1.04184,175430.9605
02.04.2012 16:00:00.000 GMT-0500,1.04184,1.04561,1.03009,1.03298,193560.5783
03.04.2012 16:00:00.000 GMT-0500,1.03295,1.03378,1.02433,1.02686,188647.15010000003
04.04.2012 16:00:00.000 GMT-0500,1.02684,1.03229,1.02518,1.02971,157519.30610000002
05.04.2012 16:00:00.000 GMT-0500,1.02965,1.03325,1.02767,1.03034,63207.4108
06.04.2012 16:00:00.000 GMT-0500,1.03034,1.03034,1.03034,1.03034,0
07.04.2012 16:00:00.000 GMT-0500,1.03034,1.03034,1.03034,1.03034,0
08.04.2012 16:00:00.000 GMT-0500,1.02956,1.03319,1.02568,1.03121,97436.5021
09.04.2012 16:00:00.000 GMT-0500,1.03113,1.03561,1.02470,1.02496,178016.2586
10.04.2012 16:00:00.000 GMT-0500,1.02496,1.03324,1.02257,1.02981,172251.16830000002
11.04.2012 16:00:00.000 GMT-0500,1.02981,1.04494,1.02970,1.04384,182070.0433
12.04.2012 16:00:00.000 GMT-0500,1.04381,1.04516,1.03559,1.03710,169594.341
13.04.2012 16:00:00.000 GMT-0500,1.03710,1.03710,1.03710,1.03710,0
14.04.2012 16:00:00.000 GMT-0500,1.03710,1.03710,1.03710,1.03710,0
15.04.2012 16:00:00.000 GMT-0500,1.03707,1.03788,1.03110,1.03550,185947.2472
16.04.2012 16:00:00.000 GMT-0500,1.03549,1.04181,1.03043,1.03884,169126.70959999997
17.04.2012 16:00:00.000 GMT-0500,1.03887,1.04157,1.03404,1.03573,169342.34799999997
18.04.2012 16:00:00.000 GMT-0500,1.03571,1.03888,1.03131,1.03297,190354.101
19.04.2012 16:00:00.000 GMT-0500,1.03293,1.03832,1.03087,1.03761,155788.6943
20.04.2012 16:00:00.000 GMT-0500,1.03761,1.03761,1.03761,1.03761,0
21.04.2012 16:00:00.000 GMT-0500,1.03761,1.03761,1.03761,1.03761,0
22.04.2012 16:00:00.000 GMT-0500,1.03679,1.03837,1.02710,1.03174,158088.01520000002
23.04.2012 16:00:00.000 GMT-0500,1.03174,1.03247,1.02467,1.03137,165072.3642
24.04.2012 16:00:00.000 GMT-0500,1.03136,1.03640,1.03059,1.03520,166050.28300000002
25.04.2012 16:00:00.000 GMT-0500,1.03516,1.03987,1.03492,1.03874,160511.64200000002
26.04.2012 16:00:00.000 GMT-0500,1.03873,1.04736,1.03533,1.04696,161642.7081
27.04.2012 16:00:00.000 GMT-0500,1.04696,1.04696,1.04696,1.04696,0
28.04.2012 16:00:00.000 GMT-0500,1.04696,1.04696,1.04696,1.04696,0
29.04.2012 16:00:00.000 GMT-0500,1.04561,1.04688,1.04057,1.04288,130533.1938
30.04.2012 16:00:00.000 GMT-0500,1.04289,1.04294,1.03046,1.03329,118534.663
01.05.2012 16:00:00.000 GMT-0500,1.03328,1.03548,1.02840,1.03324,149872.25860000003
02.05.2012 16:00:00.000 GMT-0500,1.03323,1.03346,1.02390,1.02616,146255.9552
03.05.2012 16:00:00.000 GMT-0500,1.02616,1.02777,1.01699,1.01716,148171.53900000002
04.05.2012 16:00:00.000 GMT-0500,1.01716,1.01716,1.01716,1.01716,0
05.05.2012 16:00:00.000 GMT-0500,1.01716,1.01716,1.01716,1.01716,0
06.05.2012 16:00:00.000 GMT-0500,1.01522,1.02194,1.01081,1.01956,159215.55049999998
07.05.2012 16:00:00.000 GMT-0500,1.01956,1.02176,1.00880,1.01203,176765.73449999996
08.05.2012 16:00:00.000 GMT-0500,1.01195,1.01216,1.00207,1.00493,211380.5382
09.05.2012 16:00:00.000 GMT-0500,1.00486,1.01428,1.00333,1.00802,203352.12879999998
10.05.2012 16:00:00.000 GMT-0500,1.00796,1.00835,1.00175,1.00177,193677.4422
11.05.2012 16:00:00.000 GMT-0500,1.00177,1.00177,1.00177,1.00177,0
12.05.2012 16:00:00.000 GMT-0500,1.00177,1.00177,1.00177,1.00177,0
13.05.2012 16:00:00.000 GMT-0500,1.00101,1.00344,0.99564,0.99569,186516.04989999998
14.05.2012 16:00:00.000 GMT-0500,0.99571,1.00147,0.99210,0.99353,196079.14509999997
15.05.2012 16:00:00.000 GMT-0500,0.99354,0.99675,0.98701,0.99123,225872.736
16.05.2012 16:00:00.000 GMT-0500,0.99123,0.99634,0.98830,0.98860,212769.0949
17.05.2012 16:00:00.000 GMT-0500,0.98858,0.98978,0.97947,0.98429,224902.04200000002
18.05.2012 16:00:00.000 GMT-0500,0.98429,0.98429,0.98429,0.98429,0
19.05.2012 16:00:00.000 GMT-0500,0.98429,0.98429,0.98429,0.98429,0
20.05.2012 16:00:00.000 GMT-0500,0.98343,0.99177,0.98029,0.99137,202432.71089999998
21.05.2012 16:00:00.000 GMT-0500,0.99136,0.99342,0.97878,0.98075,202741.48020000002
22.05.2012 16:00:00.000 GMT-0500,0.98073,0.98092,0.96896,0.97453,234768.20960000003
23.05.2012 16:00:00.000 GMT-0500,0.97454,0.98131,0.97117,0.97615,234147.8062
24.05.2012 16:00:00.000 GMT-0500,0.97614,0.97990,0.97259,0.97562,187926.6307
25.05.2012 16:00:00.000 GMT-0500,0.97562,0.97562,0.97562,0.97562,0
26.05.2012 16:00:00.000 GMT-0500,0.97562,0.97562,0.97562,0.97562,0
27.05.2012 16:00:00.000 GMT-0500,0.98130,0.98868,0.97970,0.98502,143903.81290000002
28.05.2012 16:00:00.000 GMT-0500,0.98498,0.98972,0.98002,0.98472,213939.45709999994
29.05.2012 16:00:00.000 GMT-0500,0.98472,0.98523,0.97025,0.97041,233008.03119999997
30.05.2012 16:00:00.000 GMT-0500,0.97032,0.97699,0.96727,0.97327,235972.66239999997
31.05.2012 16:00:00.000 GMT-0500,0.97325,0.97331,0.95974,0.96942,249220.36490000004
01.06.2012 16:00:00.000 GMT-0500,0.96942,0.96942,0.96942,0.96942,0
02.06.2012 16:00:00.000 GMT-0500,0.96942,0.96942,0.96942,0.96942,0
03.06.2012 16:00:00.000 GMT-0500,0.96976,0.97465,0.96272,0.97269,218340.91750000004
04.06.2012 16:00:00.000 GMT-0500,0.97263,0.98027,0.97100,0.97410,223810.2454
05.06.2012 16:00:00.000 GMT-0500,0.97410,0.99317,0.97369,0.99250,233561.2145
06.06.2012 16:00:00.000 GMT-0500,0.99250,1.00021,0.98873,0.98946,222667.1231
07.06.2012 16:00:00.000 GMT-0500,0.98946,0.99355,0.98204,0.99123,223915.3453
08.06.2012 16:00:00.000 GMT-0500,0.99123,0.99123,0.99123,0.99123,0
09.06.2012 16:00:00.000 GMT-0500,0.99123,0.99123,0.99123,0.99123,0
10.06.2012 16:00:00.000 GMT-0500,0.99845,1.00068,0.98622,0.98622,211288.73090000005
11.06.2012 16:00:00.000 GMT-0500,0.98622,0.99671,0.98497,0.99580,224176.17589999997
12.06.2012 16:00:00.000 GMT-0500,0.99580,1.00031,0.99297,0.99323,204918.49069999997
13.06.2012 16:00:00.000 GMT-0500,0.99312,1.00324,0.99216,1.00236,214575.54069999995
14.06.2012 16:00:00.000 GMT-0500,1.00235,1.00891,0.99939,1.00775,182635.75639999998
15.06.2012 16:00:00.000 GMT-0500,1.00775,1.00775,1.00775,1.00775,0
16.06.2012 16:00:00.000 GMT-0500,1.00775,1.00775,1.00775,1.00775,0
17.06.2012 16:00:00.000 GMT-0500,1.01138,1.01407,1.00562,1.01233,212522.1384
18.06.2012 16:00:00.000 GMT-0500,1.01233,1.02006,1.01036,1.01878,207097.9866
19.06.2012 16:00:00.000 GMT-0500,1.01878,1.02235,1.01353,1.01935,218716.81599999996
20.06.2012 16:00:00.000 GMT-0500,1.01935,1.02045,1.00280,1.00343,236558.6609
21.06.2012 16:00:00.000 GMT-0500,1.00331,1.00767,1.00078,1.00631,200275.769
22.06.2012 16:00:00.000 GMT-0500,1.00631,1.00631,1.00631,1.00631,0
23.06.2012 16:00:00.000 GMT-0500,1.00631,1.00631,1.00631,1.00631,0
24.06.2012 16:00:00.000 GMT-0500,1.00432,1.00517,0.99684,1.00098,192884.2954
25.06.2012 16:00:00.000 GMT-0500,1.00090,1.00837,0.99969,1.00637,208288.206
26.06.2012 16:00:00.000 GMT-0500,1.00638,1.00888,1.00401,1.00806,186389.57160000002
27.06.2012 16:00:00.000 GMT-0500,1.00801,1.01257,0.99955,1.00439,234781.9077
28.06.2012 16:00:00.000 GMT-0500,1.00433,1.02571,1.00182,1.02389,259680.85880000005
29.06.2012 16:00:00.000 GMT-0500,1.02389,1.02389,1.02389,1.02389,0
30.06.2012 16:00:00.000 GMT-0500,1.02389,1.02389,1.02351,1.02351,0
01.07.2012 16:00:00.000 GMT-0500,1.02613,1.02774,1.02120,1.02476,192557.70890000003
02.07.2012 16:00:00.000 GMT-0500,1.02472,1.02963,1.02291,1.02813,180391.07650000002
03.07.2012 16:00:00.000 GMT-0500,1.02806,1.03158,1.02617,1.02740,135980.4316
04.07.2012 16:00:00.000 GMT-0500,1.02737,1.03286,1.02425,1.02862,206631.62889999995
05.07.2012 16:00:00.000 GMT-0500,1.02858,1.02918,1.01796,1.02070,188024.80939999997
06.07.2012 16:00:00.000 GMT-0500,1.02070,1.02070,1.02070,1.02070,0
07.07.2012 16:00:00.000 GMT-0500,1.02070,1.02070,1.02070,1.02070,0
08.07.2012 16:00:00.000 GMT-0500,1.01959,1.02114,1.01543,1.02059,158067.07169999997
09.07.2012 16:00:00.000 GMT-0500,1.02058,1.02442,1.01598,1.01897,190290.1905
10.07.2012 16:00:00.000 GMT-0500,1.01894,1.02806,1.01788,1.02503,194519.04169999994
11.07.2012 16:00:00.000 GMT-0500,1.02496,1.02591,1.01001,1.01377,207893.4803
12.07.2012 16:00:00.000 GMT-0500,1.01374,1.02289,1.01221,1.02264,186216.6094
13.07.2012 16:00:00.000 GMT-0500,1.02264,1.02264,1.02264,1.02264,0
14.07.2012 16:00:00.000 GMT-0500,1.02264,1.02264,1.02264,1.02264,0
15.07.2012 16:00:00.000 GMT-0500,1.02473,1.02589,1.02021,1.02466,153455.40890000004
16.07.2012 16:00:00.000 GMT-0500,1.02464,1.03185,1.02358,1.03144,196572.7964
17.07.2012 16:00:00.000 GMT-0500,1.03140,1.03728,1.02887,1.03625,194854.4302
18.07.2012 16:00:00.000 GMT-0500,1.03622,1.04437,1.03557,1.04254,196500.22799999997
19.07.2012 16:00:00.000 GMT-0500,1.04254,1.04281,1.03620,1.03762,180371.2398
20.07.2012 16:00:00.000 GMT-0500,1.03762,1.03762,1.03762,1.03762,0
21.07.2012 16:00:00.000 GMT-0500,1.03762,1.03762,1.03762,1.03762,0
22.07.2012 16:00:00.000 GMT-0500,1.03558,1.03645,1.02429,1.02584,217099.7879
23.07.2012 16:00:00.000 GMT-0500,1.02584,1.03158,1.02147,1.02181,237872.34900000002
24.07.2012 16:00:00.000 GMT-0500,1.02182,1.03366,1.01819,1.03084,245052.07700000008
25.07.2012 16:00:00.000 GMT-0500,1.03080,1.04218,1.02915,1.03946,238643.53870000003
26.07.2012 16:00:00.000 GMT-0500,1.03946,1.04861,1.03844,1.04802,250186.62779999996
27.07.2012 16:00:00.000 GMT-0500,1.04802,1.04802,1.04802,1.04802,0
28.07.2012 16:00:00.000 GMT-0500,1.04802,1.04802,1.04802,1.04802,0
29.07.2012 16:00:00.000 GMT-0500,1.04699,1.05078,1.04489,1.05010,199209.8586
30.07.2012 16:00:00.000 GMT-0500,1.05009,1.05377,1.04879,1.05022,218856.5709
31.07.2012 16:00:00.000 GMT-0500,1.05024,1.05420,1.04475,1.04600,204594.27879999994
01.08.2012 16:00:00.000 GMT-0500,1.04595,1.05776,1.04354,1.04628,211881.7318
02.08.2012 16:00:00.000 GMT-0500,1.04628,1.05700,1.04456,1.05664,187724.836
03.08.2012 16:00:00.000 GMT-0500,1.05664,1.05664,1.05664,1.05664,0
04.08.2012 16:00:00.000 GMT-0500,1.05664,1.05664,1.05664,1.05664,0
05.08.2012 16:00:00.000 GMT-0500,1.05691,1.05927,1.05360,1.05680,149957.26750000002
06.08.2012 16:00:00.000 GMT-0500,1.05676,1.06027,1.05474,1.05529,149662.44119999997
07.08.2012 16:00:00.000 GMT-0500,1.05537,1.05818,1.05302,1.05725,156159.66829999993
08.08.2012 16:00:00.000 GMT-0500,1.05725,1.06126,1.05530,1.05781,160854.56710000001
09.08.2012 16:00:00.000 GMT-0500,1.05781,1.05805,1.04970,1.05737,152688.03019999998
10.08.2012 16:00:00.000 GMT-0500,1.05737,1.05737,1.05737,1.05737,0
11.08.2012 16:00:00.000 GMT-0500,1.05737,1.05737,1.05737,1.05737,0
12.08.2012 16:00:00.000 GMT-0500,1.05523,1.05732,1.04965,1.05171,134857.13030000002
13.08.2012 16:00:00.000 GMT-0500,1.05165,1.05406,1.04795,1.04878,142333.48529999997
14.08.2012 16:00:00.000 GMT-0500,1.04869,1.05144,1.04546,1.05038,117003.6629
15.08.2012 16:00:00.000 GMT-0500,1.05038,1.05249,1.04743,1.05091,122606.82459999999
16.08.2012 16:00:00.000 GMT-0500,1.05090,1.05282,1.04100,1.04147,124677.00140000001
17.08.2012 16:00:00.000 GMT-0500,1.04147,1.04147,1.04147,1.04147,0
18.08.2012 16:00:00.000 GMT-0500,1.04147,1.04147,1.04147,1.04147,0
19.08.2012 16:00:00.000 GMT-0500,1.04312,1.04683,1.04171,1.04438,108710.31270000001
20.08.2012 16:00:00.000 GMT-0500,1.04438,1.05179,1.04412,1.04856,131808.16369999998
21.08.2012 16:00:00.000 GMT-0500,1.04852,1.05167,1.04127,1.05043,146288.3298
22.08.2012 16:00:00.000 GMT-0500,1.05035,1.05447,1.04356,1.04397,159155.51859999998
23.08.2012 16:00:00.000 GMT-0500,1.04397,1.04439,1.03751,1.04016,144965.3175
24.08.2012 16:00:00.000 GMT-0500,1.04016,1.04016,1.04016,1.04016,0
25.08.2012 16:00:00.000 GMT-0500,1.04016,1.04016,1.04016,1.04016,0
26.08.2012 16:00:00.000 GMT-0500,1.04223,1.04249,1.03660,1.03685,93776.9522
27.08.2012 16:00:00.000 GMT-0500,1.03683,1.03890,1.03449,1.03771,122598.09470000002
28.08.2012 16:00:00.000 GMT-0500,1.03769,1.03976,1.03474,1.03486,108228.3819
29.08.2012 16:00:00.000 GMT-0500,1.03489,1.03510,1.02763,1.02875,121493.3824
30.08.2012 16:00:00.000 GMT-0500,1.02881,1.03544,1.02780,1.03222,134608.68910000002
31.08.2012 16:00:00.000 GMT-0500,1.03222,1.03222,1.03204,1.03204,0
01.09.2012 16:00:00.000 GMT-0500,1.03204,1.03204,1.03204,1.03204,0
02.09.2012 16:00:00.000 GMT-0500,1.02853,1.02991,1.02320,1.02464,94310.4214
03.09.2012 16:00:00.000 GMT-0500,1.02456,1.02860,1.02149,1.02241,130260.83819999998
04.09.2012 16:00:00.000 GMT-0500,1.02246,1.02306,1.01664,1.01915,147855.70350000003
05.09.2012 16:00:00.000 GMT-0500,1.01903,1.02996,1.01711,1.02817,151140.2225
06.09.2012 16:00:00.000 GMT-0500,1.02816,1.04000,1.02753,1.03847,145721.84480000002
07.09.2012 16:00:00.000 GMT-0500,1.03847,1.03847,1.03847,1.03847,0
08.09.2012 16:00:00.000 GMT-0500,1.03847,1.03847,1.03847,1.03847,0
09.09.2012 16:00:00.000 GMT-0500,1.03672,1.03852,1.03330,1.03344,108569.7608
10.09.2012 16:00:00.000 GMT-0500,1.03345,1.04488,1.03225,1.04330,132936.54989999998
11.09.2012 16:00:00.000 GMT-0500,1.04331,1.05051,1.04268,1.04652,152104.6007
12.09.2012 16:00:00.000 GMT-0500,1.04650,1.05643,1.04290,1.05444,146883.21699999998
13.09.2012 16:00:00.000 GMT-0500,1.05443,1.06242,1.05304,1.05469,156927.73950000003
14.09.2012 16:00:00.000 GMT-0500,1.05469,1.05469,1.05469,1.05469,0
15.09.2012 16:00:00.000 GMT-0500,1.05469,1.05469,1.05469,1.05469,0
16.09.2012 16:00:00.000 GMT-0500,1.05524,1.05564,1.04549,1.04753,120093.4432
17.09.2012 16:00:00.000 GMT-0500,1.04753,1.04860,1.04095,1.04559,137534.11839999998
18.09.2012 16:00:00.000 GMT-0500,1.04561,1.04966,1.04176,1.04778,114964.04060000002
19.09.2012 16:00:00.000 GMT-0500,1.04769,1.04815,1.03671,1.04365,135814.1198
20.09.2012 16:00:00.000 GMT-0500,1.04361,1.05186,1.04240,1.04537,124584.86920000003
21.09.2012 16:00:00.000 GMT-0500,1.04537,1.04537,1.04537,1.04537,0
22.09.2012 16:00:00.000 GMT-0500,1.04537,1.04537,1.04537,1.04537,0
23.09.2012 16:00:00.000 GMT-0500,1.04439,1.04554,1.03860,1.04242,108362.40049999999
24.09.2012 16:00:00.000 GMT-0500,1.04242,1.04618,1.03804,1.03887,124759.862
25.09.2012 16:00:00.000 GMT-0500,1.03888,1.03931,1.03281,1.03698,125304.66119999999
26.09.2012 16:00:00.000 GMT-0500,1.03698,1.04582,1.03640,1.04417,122213.3656
27.09.2012 16:00:00.000 GMT-0500,1.04406,1.04737,1.03656,1.03778,144863.7964
28.09.2012 16:00:00.000 GMT-0500,1.03778,1.03778,1.03778,1.03778,0
29.09.2012 16:00:00.000 GMT-0500,1.03778,1.03778,1.03778,1.03778,0
30.09.2012 16:00:00.000 GMT-0500,1.03634,1.04025,1.03258,1.03604,119831.60560000001
01.10.2012 16:00:00.000 GMT-0500,1.03592,1.03754,1.02515,1.02656,142611.66139999998
02.10.2012 16:00:00.000 GMT-0500,1.02656,1.02665,1.01967,1.02171,129824.83020000001
03.10.2012 16:00:00.000 GMT-0500,1.02170,1.02726,1.01817,1.02390,146555.18039999998
04.10.2012 16:00:00.000 GMT-0500,1.02401,1.02741,1.01520,1.01812,126808.1368
05.10.2012 16:00:00.000 GMT-0500,1.01812,1.01812,1.01812,1.01812,0
06.10.2012 16:00:00.000 GMT-0500,1.01812,1.01812,1.01812,1.01812,0
07.10.2012 16:00:00.000 GMT-0500,1.01550,1.02189,1.01494,1.01911,112190.2728
08.10.2012 16:00:00.000 GMT-0500,1.01911,1.02466,1.01761,1.02033,135341.9428
09.10.2012 16:00:00.000 GMT-0500,1.02033,1.02623,1.01830,1.02335,138872.78920000003
10.10.2012 16:00:00.000 GMT-0500,1.02329,1.02933,1.02097,1.02630,135371.5494
11.10.2012 16:00:00.000 GMT-0500,1.02631,1.02891,1.02157,1.02308,128076.96019999999
12.10.2012 16:00:00.000 GMT-0500,1.02308,1.02308,1.02308,1.02308,0
13.10.2012 16:00:00.000 GMT-0500,1.02308,1.02308,1.02308,1.02308,0
14.10.2012 16:00:00.000 GMT-0500,1.02542,1.02585,1.02016,1.02520,127149.1575
15.10.2012 16:00:00.000 GMT-0500,1.02518,1.02886,1.02427,1.02742,116942.699
16.10.2012 16:00:00.000 GMT-0500,1.02742,1.03880,1.02721,1.03820,125212.56929999999
17.10.2012 16:00:00.000 GMT-0500,1.03825,1.04109,1.03550,1.03648,115150.32779999998
18.10.2012 16:00:00.000 GMT-0500,1.03657,1.03818,1.03175,1.03296,99283.6643
19.10.2012 16:00:00.000 GMT-0500,1.03296,1.03296,1.03296,1.03296,0
20.10.2012 16:00:00.000 GMT-0500,1.03296,1.03296,1.03296,1.03296,0
21.10.2012 16:00:00.000 GMT-0500,1.03143,1.03388,1.02959,1.03201,95089.54659999999
22.10.2012 16:00:00.000 GMT-0500,1.03188,1.03379,1.02358,1.02640,110354.65639999999
23.10.2012 16:00:00.000 GMT-0500,1.02638,1.03648,1.02580,1.03530,115818.54870000001
24.10.2012 16:00:00.000 GMT-0500,1.03517,1.03965,1.03318,1.03460,108067.55789999997
25.10.2012 16:00:00.000 GMT-0500,1.03456,1.03851,1.03048,1.03720,112794.38810000001
26.10.2012 16:00:00.000 GMT-0500,1.03720,1.03720,1.03720,1.03720,0
27.10.2012 16:00:00.000 GMT-0500,1.03720,1.03720,1.03720,1.03720,0
28.10.2012 16:00:00.000 GMT-0500,1.03599,1.03674,1.03261,1.03317,65702.84659999999
29.10.2012 16:00:00.000 GMT-0500,1.03310,1.03829,1.03249,1.03634,58489.685500000014
30.10.2012 16:00:00.000 GMT-0500,1.03634,1.03990,1.03525,1.03743,89452.27189999998
31.10.2012 16:00:00.000 GMT-0500,1.03744,1.04095,1.03547,1.03997,92632.20230000002
01.11.2012 16:00:00.000 GMT-0500,1.03999,1.04185,1.03307,1.03358,102600.98050000002
02.11.2012 16:00:00.000 GMT-0500,1.03358,1.03358,1.03358,1.03358,0
03.11.2012 16:00:00.000 GMT-0500,1.03358,1.03358,1.03358,1.03358,0
04.11.2012 17:00:00.000 GMT-0500,1.03387,1.03699,1.03336,1.03646,78455.27980000002
05.11.2012 17:00:00.000 GMT-0500,1.03641,1.04466,1.03624,1.04341,87670.74620000002
06.11.2012 17:00:00.000 GMT-0500,1.04336,1.04799,1.03996,1.04087,130450.30649999996
07.11.2012 17:00:00.000 GMT-0500,1.04096,1.04428,1.03888,1.04048,110546.55300000001
08.11.2012 17:00:00.000 GMT-0500,1.04040,1.04346,1.03587,1.03866,119852.51009999998
09.11.2012 17:00:00.000 GMT-0500,1.03866,1.03866,1.03866,1.03866,0
10.11.2012 17:00:00.000 GMT-0500,1.03866,1.03866,1.03866,1.03866,0
11.11.2012 17:00:00.000 GMT-0500,1.03983,1.04397,1.03855,1.04277,68364.64889999999
12.11.2012 17:00:00.000 GMT-0500,1.04261,1.04454,1.03962,1.04347,89020.29659999999
13.11.2012 17:00:00.000 GMT-0500,1.04342,1.04581,1.03661,1.03748,90054.56989999999
14.11.2012 17:00:00.000 GMT-0500,1.03748,1.03861,1.03065,1.03312,103275.24769999999
15.11.2012 17:00:00.000 GMT-0500,1.03313,1.03507,1.02871,1.03383,100392.10009999998
16.11.2012 17:00:00.000 GMT-0500,1.03383,1.03383,1.03383,1.03383,0
17.11.2012 17:00:00.000 GMT-0500,1.03383,1.03383,1.03383,1.03383,0
18.11.2012 17:00:00.000 GMT-0500,1.03512,1.04170,1.03477,1.04116,79810.86270000001
19.11.2012 17:00:00.000 GMT-0500,1.04122,1.04239,1.03570,1.03892,87577.6572
20.11.2012 17:00:00.000 GMT-0500,1.03892,1.03934,1.03377,1.03682,81893.142
21.11.2012 17:00:00.000 GMT-0500,1.03681,1.04006,1.03519,1.03895,50757.826100000006
22.11.2012 17:00:00.000 GMT-0500,1.03895,1.04701,1.03752,1.04585,63196.07849999999
23.11.2012 17:00:00.000 GMT-0500,1.04585,1.04585,1.04585,1.04585,0
24.11.2012 17:00:00.000 GMT-0500,1.04585,1.04585,1.04585,1.04585,0
25.11.2012 17:00:00.000 GMT-0500,1.04585,1.04670,1.04385,1.04631,64447.66960000001
26.11.2012 17:00:00.000 GMT-0500,1.04627,1.04893,1.04350,1.04438,79933.6327
27.11.2012 17:00:00.000 GMT-0500,1.04436,1.04811,1.04269,1.04755,84987.53199999999
28.11.2012 17:00:00.000 GMT-0500,1.04755,1.04801,1.04177,1.04338,80530.33090000002
29.11.2012 17:00:00.000 GMT-0500,1.04336,1.04468,1.04018,1.04269,81373.8242
30.11.2012 17:00:00.000 GMT-0500,1.04269,1.04269,1.04255,1.04255,0
01.12.2012 17:00:00.000 GMT-0500,1.04255,1.04255,1.04255,1.04255,0
02.12.2012 17:00:00.000 GMT-0500,1.04253,1.04456,1.03928,1.04201,80627.36930000002
03.12.2012 17:00:00.000 GMT-0500,1.04202,1.04841,1.04108,1.04713,82632.83200000001
04.12.2012 17:00:00.000 GMT-0500,1.04713,1.04839,1.04415,1.04551,78499.879
